program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
EX0950000001,6/9/97 0:00,"Sorting 2000 ton/month waste stream of commercial and industrial debris including paper, cardboard, wood and metals.",Deco Waste Systems,1111 winchester,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,12/10/97 0:00,NA,184,NA,NA,AP000095N032
EX0470019033,6/16/97 0:00,truck side capacity increase,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  No Permit Required,AP: Corrections & Amendments,7/8/97 0:00,NA,22,NA,NA,AP0000470019
EX0952187020,6/20/97 0:00,Computer Centers,AT&T,2121 e 63rd st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,6/30/02 0:00,OP,1836,NA,NA,AP0000952187
EX199706003,6/30/97 0:00,Automobile Bumpers,Sommer Allibert Industries,400 ne kimball drive,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit,4/18/01 0:00,OP,1388,NA,NA,AP0000472220
PORT0065008,7/11/97 0:00,extending portable permit through 1998 in City of Kansas City jurisdiction:  KCI Airport,Kansas City Airport Aviation Dept,601 brasilia ave,Kansas City,Platte,AP:  Closed Out Inappropriate Request,AP: Applicability Determination Request,7/17/97 0:00,NA,6,NA,NA,AP0001652404
EX199908078,7/30/97 0:00,Hospital - Intermediate,Stower's Institute,4949 rockhill rd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,1/30/02 0:00,OP,1645,NA,NA,AP0000952089
EX199903167,8/18/97 0:00,Packaging,"Percy Kent Bag Co., Inc",5910 winner road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,8/18/97 0:00,OP,0,8/17/02 0:00,NA,APA000950065
EX199908087,8/19/97 0:00,Recycling - Basic,Mallin Brothers Company Inc,3211 gardner ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,8/19/02 0:00,OP,1826,NA,NA,AP0000952156
EX199903168,9/10/97 0:00,Nameplates,Holland Nameplate & Engraving Co,422 admiral blvd,Kansas City,Jackson,AP:  Received Intermediate OP Issued,AOP: Intermediate Operating Permit,9/10/97 0:00,OP,0,9/9/02 0:00,NA,AP0000952045
EX0470019035,9/15/97 0:00,Replacing existing phosphate and e-coat systems to improve product quality and replace equipment.,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,9/23/97 0:00,NA,8,NA,NA,AP0000470019
EX199908074,10/14/97 0:00,Asphalt-Intermediate,J.M. Fahey Construction,8600 tracy,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,7/3/02 0:00,OP,1723,NA,NA,AP0000950003
EX0950177005,10/16/97 0:00,Adding coal tar pitch product ilne to existing facility.,Performance Roof Systems,4821 chelsea avenue,Kansas City,Jackson,AP:  Closed Out Inappropriate Request,AP: Sec 5 & 6: Deminimis and Minor,10/29/97 0:00,NA,13,NA,NA,APA000950177
EX199908072,10/28/97 0:00,Manufacturing - Intermediate,Clay & Bailey Mfg. Co.,6401 e 40th st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,12/10/02 0:00,OP,1869,NA,NA,AP0000950012
EX199908073,10/29/97 0:00,Development-Intermediate,Crown Center Redevelopment,2405 grand blvd ste 200,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,4/29/02 0:00,OP,1643,NA,NA,AP0000952007
EX0470042018,11/3/97 0:00,Replace baghouses.,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,12/8/97 0:00,NA,35,NA,NA,AP0000470042
EX0950022023,11/3/97 0:00,Unit # 6:  Phase II Acid Rain. (SOX),Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Acid Rain Permit Issued,AOP: Phase II Acid Rain Permit,8/21/98 0:00,OP,291,NA,NA,AP0000950022
EX199908079,11/9/97 0:00,Hospital - Intermediate,Trinity Lutheran Hospital,3030 baltimore ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,3/17/03 0:00,OP,1954,11/9/02 0:00,NA,AP0000952088
EX199908080,11/9/97 0:00,Intermediate,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Operating Permit Terminated,AOP: Local Issued OP,12/16/02 0:00,OP,1863,NA,NA,AP0000950037
EX0950000003,11/10/97 0:00,Touch up work at auto dealerships.,ColorAll Technologies,NA,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,12/8/97 0:00,NA,28,NA,NA,AP000095N001
EX1998020244,2/27/98 0:00,draft permit review,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,3/27/98 0:00,NA,28,NA,NA,AP0000950011
EX199804090,3/2/98 0:00,Light Fixture Mfg.,Hubbell Lighting Inc,one design drive,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,7/30/98 0:00,OP,150,7/29/03 0:00,NA,AP0000470120
EX199803051,11/12/97 0:00,US Dept. of Energy Facility,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  No Permit Required,AOP: Part 70 Operating Permit,6/22/15 0:00,OP,6431,11/11/02 0:00,NA,AP0000950005
EX199908084,12/10/97 0:00,Newspaper - basic,The Kansas City Star,1729 grand blvd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,4/21/03 0:00,OP,1958,NA,NA,AP0000950024
EX0470042019,12/24/97 0:00,Amend permit # 1297-007.,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,1/15/98 0:00,1297-007A,22,NA,NA,AP0000470042
EX199908076,1/9/98 0:00,Grain-Intermediate,Harvest States KCS Elevator,1031 n topping ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,7/1/02 0:00,OP,1634,NA,NA,APA000950026
EX1998020178,2/13/98 0:00,"50,000 gal tank will replace 50,000 gal tank, not 40,000 gal tank",Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,3/20/98 0:00,1097-009A,35,NA,NA,AP0000470042
EX199908071,2/13/98 0:00,Chemical Manufacturing - Intermediate,Chemcentral/Kansas City,910 n prospect ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,10/24/03 0:00,OP,2079,NA,NA,AP0000952196
EX199908075,2/13/98 0:00,Grain Elevator-Intermediate,Harvest States Cooperatives,5801 ne birmingham rd,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,8/21/02 0:00,OP,1650,NA,NA,APA000470025
EX199908077,2/13/98 0:00,Asphalt-Intermediate,Koch Asphalt,4915 chelsea ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,8/16/02 0:00,OP,1645,NA,NA,APA000950064
EX199903182,3/11/98 0:00,Incineration,FC Industries,8522 flora,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,3/11/98 0:00,OP,0,3/10/03 0:00,NA,AP0000952072
EX199903186,3/14/98 0:00,Dry Cleaning,Arrow Fabricare,3838 troost,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,3/14/98 0:00,OP,0,3/13/03 0:00,NA,AP0000952100
EX199804117,3/24/98 0:00,Compliance Plan Phase II Nox,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Acid Rain Permit Issued,AOP: Phase II Acid Rain Permit,1/22/99 0:00,OP,304,12/31/04 0:00,NA,AP0000950022
EX199908093,3/24/98 0:00,Hospital - Basic,Veterans Administration Medical Center,4801 e linwood blvd,Kansas City,Jackson,AP:  Permit Issued,AOP: Local Issued OP,1/25/02 0:00,OP,1403,NA,NA,AP0000952056
EX199804038,4/9/98 0:00,Intermediate OP,Hunt Midwest Mining - Stamper,14457 interurban rd,Kansas City,Platte,"AP:  Closed out, per policy",AOP: Local Issued OP,7/14/98 0:00,NA,96,NA,NA,APA001652403
EX199804135,4/23/98 0:00,Stone Quarry General OP,Hunt Midwest Mining Crusher,8300 ne underground dr,Kansas City,Portable Plant,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,10/9/01 0:00,OP,1265,7/12/04 0:00,NA,AP00PORT0274
EX199804144,4/24/98 0:00,Asphalt-Basic,Bowen Construction Company #2,14457 nw interurban rd,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Local Issued OP,8/6/98 0:00,OP,104,8/5/03 0:00,NA,AP0001652402
EX199804145,4/24/98 0:00,Asphalt Plant-Basic,Bowen Construction Plant #1,2501 manchester,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Local Issued OP,8/6/98 0:00,OP,104,8/5/03 0:00,NA,AP0000950176
EX199804146,4/24/98 0:00,Power Plant,K. C. Power & Light Co,950 n olive st,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,8/8/02 0:00,OP2002-056,1567,8/7/07 0:00,NA,APA000950023
EX199804165,4/27/98 0:00,Concrete Batch Plant - KC,7 Material Corporation,2701 e 85th street,Kansas City,Jackson,AP:  No Permit Required,AOP: Applicability Determination Requests,4/22/99 0:00,NA,360,NA,NA,AP0000952123
EX199903174,4/27/98 0:00,Garment Hangers,Midwest Hanger Co,4312 clary blvd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,4/27/98 0:00,OP`,0,4/26/03 0:00,NA,AP0000950173
EX199805033,5/4/98 0:00,Dry Clean Deminimus Reclassification,"Mayfair Cleaners & Laundry, Inc",2807 independence ave,Kansas City,Jackson,AP:  No Permit Required,AOP: Applicability Determination Requests,1/8/99 0:00,NA,249,NA,NA,AP0000952115
EX199805117,5/6/98 0:00,HAZARDOUS WASTE,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,5/7/98 0:00,NA,1,NA,NA,AP0000950005
EX0952129005,5/12/98 0:00,Dry Cleaners,Erseys Economy Cleaners,4254 troost ave,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,7/30/01 0:00,OP2001-081,1175,7/30/06 0:00,NA,AP0000952129
EX199903189,5/12/98 0:00,Printing,Nazarene Publishing House,2940 troost avenue,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,5/12/98 0:00,OP,0,5/11/03 0:00,NA,APA000952005
EX199903187,5/13/98 0:00,Galvanizing,North American Galvanizing,7700 e 12th st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Basic Operating Permit,5/13/98 0:00,OP,0,5/12/03 0:00,NA,AP0000952031
EX199912042,5/13/98 0:00,Carton manufacturer - Basic,Western Container Co,4323 clary blvd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,5/10/00 0:00,OP,728,5/12/03 0:00,NA,AP0000952019
EX199805368,5/14/98 0:00,Printing Company-Basic,Commercial Lithographing Co,1226 chestnut,Kansas City,Jackson,AP:  Permit Issued,AOP: Local Issued OP,7/17/98 0:00,OP,64,NA,NA,AP0000950119
EX199805541,5/19/98 0:00,Dry Cleaners-Basic,Kent Cleaning Co,408 e gregory blvd,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Local Issued OP,6/19/98 0:00,OP,31,6/18/03 0:00,NA,AP0000952096
EX199908092,5/20/98 0:00,Printing Presses - Basic,Townsend Communications,7007 ne parvin rd,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,11/10/03 0:00,OP,2000,NA,NA,AP0000470045
EX199806008,6/1/98 0:00,Paint Coatings,"Advanced Coatings, Inc",3840 bennington,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/1/98 0:00,828,30,NA,NA,AP0000952199
EX199806013,6/1/98 0:00,New Lithographic Press,Commercial Lithographing Co,1226 chestnut,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/1/98 0:00,841,30,NA,NA,AP0000950119
EX199903165,6/3/98 0:00,Dry Cleaners,Plaza Ford Ideal Dry Cleaners,1305 virginia,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/3/98 0:00,OP,0,6/2/03 0:00,NA,AP0000952099
EX199903166,6/3/98 0:00,Concrete,Penney's Concrete Inc,13625 oak street,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/3/98 0:00,OP,0,6/2/03 0:00,NA,AP0000952032
EX199903171,6/3/98 0:00,Dry Cleaning,Hyatt Regency Hotel,2345 mcgee st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/3/98 0:00,OP,0,6/2/03 0:00,NA,AP0000952192
EX199903184,6/3/98 0:00,Printing,Barton Nelson Inc,13700 wyandotte,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/3/98 0:00,OP,0,6/2/03 0:00,NA,AP0000952044
EX199806023,6/5/98 0:00,Install 400 KW Emerg Generator,Veterans Administration Medical Center,4801 e linwood blvd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/5/98 0:00,???,30,NA,NA,AP0000952056
EX199806033,6/5/98 0:00,Drywall Joint Compound,Welco Manufacturing,1225 ozark,Kansas City,Clay,AP:  No Permit Required,AOP: Basic Operating Permit,4/23/99 0:00,OP,322,NA,NA,AP0000470015
EX199908096,7/15/98 0:00,Drycleaner - Basic,Supreme Cleaners Inc,11114 blue ridge blvd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,12/10/03 0:00,OP,1974,NA,NA,AP0000952134
EX199908088,7/16/98 0:00,Metal Plating - Basic,Missouri Plating Company,7001 e 13th st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,7/16/03 0:00,OP,1826,NA,NA,AP0000952152
EX199908089,7/23/98 0:00,Environmental - Basic,Philip Environmental Inc,716 mulberry st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,12/16/02 0:00,OP,1607,NA,NA,APA000952162
EX199807120,7/31/98 0:00,Asphaltic Concrete-Basic,Superior Asphalt Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Local Issued OP,9/8/98 0:00,OP,39,9/7/03 0:00,NA,AP0000952052
EX199903172,6/15/98 0:00,Animal Incinerators,KC MO Animal Control Division,4400 raytown road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/15/98 0:00,OP,0,6/14/03 0:00,NA,AP0000952067
EX199908098,6/16/98 0:00,Concrete - Basic,Fordyce Concrete Co,5810 e 63rd st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,2/13/03 0:00,OP,1703,NA,NA,AP0000952022
EX199806080,6/19/98 0:00,Dry Cleaners,Plaza Ford - Ideal Laundry,7612 nw prairie view rd,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Local Issued OP,8/6/98 0:00,OP,48,8/5/03 0:00,NA,AP0001652407
EX199806086,6/19/98 0:00,Haz Materials,"Haz-Mat Response Disposal, Inc",6300 stadium dr,Kansas City,Jackson,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,6/24/98 0:00,NA,5,NA,NA,AP0199806086
EX199807028,6/19/98 0:00,Incinerator Installation,F C Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/19/98 0:00,842,61,NA,NA,AP0199807028
EX199903159,6/29/98 0:00,Dry Cleaner,Speedy Cleaners,4845 independence ave,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/29/98 0:00,OP,0,6/28/03 0:00,NA,AP0000952195
EX199908082,7/8/98 0:00,Basic,The Bratton Corporation,2801 e 85th st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,6/23/03 0:00,OP,1811,NA,NA,AP0000952034
EX199908083,7/8/98 0:00,Electricity - Basic,Kansas City Power & Light,4400 e front st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,12/4/03 0:00,OP,1975,NA,NA,AP0000952012
EX199807034,7/9/98 0:00,Grain/Seeds Processing-Basic,ADM/Growmark,6900 scarritt ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,2/5/03 0:00,NA,1672,NA,NA,APB000950008
EX199807042,7/13/98 0:00,5 Video Ink-Jet Printers,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/12/98 0:00,846,30,NA,NA,AP0000950114
EX199807046,7/13/98 0:00,Haz Waste Treatment Facility-Basic,Heritage Environmental Services Inc,8525 ne 38th street,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Local Issued OP,9/3/98 0:00,OP,52,9/2/03 0:00,NA,AP0000472222
EX199808041,8/10/98 0:00,Zoo Incinerator - Basic,Kansas City Zoo,6700 zoo dr,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Basic Operating Permit,7/18/08 0:00,OP,3630,8/10/03 0:00,NA,AP0000952074
EX199809006,8/10/98 0:00,Six-color press,Rosse Litho Company,2100 wyandotte st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,9/14/98 0:00,844,35,NA,NA,AP0000952030
EX199809007,8/10/98 0:00,Coatings Recordkeeping,Kansas City Auto Auction,3901 n great midwest dr,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,9/14/98 0:00,??,35,NA,NA,APA000472209
EX199908095,8/13/98 0:00,Plating - Basic,Jackson Plating & Polishing Inc,2638 jackson ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,8/13/03 0:00,OP,1826,NA,NA,AP0000952167
EX199808068,8/14/98 0:00,Replace Engine Generator,"Hoechst Marion Roussel, Inc",10236 marion park dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,9/15/98 0:00,850,32,NA,NA,APB000950063
EX199808129,8/28/98 0:00,Gypsum Processing,Bral Environmental Services,NA,Kansas City,Jackson,AP:  Application Required,AP: Applicability Determination Request,9/10/98 0:00,NA,13,NA,NA,AP0199808129
EX199808130,8/28/98 0:00,Truck Receiving Pit,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,9/28/98 0:00,848,31,NA,NA,AP0000952001
EX199908091,8/28/98 0:00,Asphalt - Basic,Superior Asphalt,n skiles street,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Local Issued OP,8/28/03 0:00,OP,1826,NA,NA,AP0000472211
EX199809023,9/4/98 0:00,"Hospital generators, boiler-Basic",Children's Mercy Hospital,2401 gillham rd,Kansas City,Jackson,AP:  Permit Issued,AOP: Basic Operating Permit,11/15/02 0:00,NA,1533,NA,NA,AP0000952163
EX199809024,9/4/98 0:00,"Hospital Boilers, Incinerators, generators-Basic",St Joseph Health Center,1000 carondelet dr,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,10/28/02 0:00,OP,1515,NA,NA,AP0000952083
EX199908085,9/4/98 0:00,Construction - Basic,LaFarge Corporation,3801 n arlington ave,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Local Issued OP,9/25/03 0:00,OP,1847,NA,NA,AP0000472203
EX199908086,9/4/98 0:00,Construction - Basic,LaFarge Corporation,4701 coal mine rd,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Basic Operating Permit,9/4/03 0:00,OP,1826,NA,NA,AP0000952016
EX199903185,9/16/98 0:00,Pharmaceuticals,"Hoechst Marion Roussel, Inc",10236 marion park dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,9/16/98 0:00,OP,0,9/15/03 0:00,NA,APB000950063
EX199809074,9/22/98 0:00,Tank farm upgrades,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Appeal Withdrawn,AP: Sales Tax Exemption Requests,12/9/02 0:00,NA,1539,NA,NA,AP0000950011
EX199810012,10/5/98 0:00,5 paint booths,Colorific Production Painting,7605 b e 12th st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/5/98 0:00,NA,31,NA,NA,AP0199810012
EX199810016,10/5/98 0:00,Intermediate - Hospital steam generators,Research Medical Center,2316 e meyer blvd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,12/4/03 0:00,NA,1886,NA,NA,AP0000952054
EX199810075,10/21/98 0:00,Two Granulation trains,"Hoechst Marion Roussel, Inc",10236 marion park dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/20/98 0:00,849,30,NA,NA,APB000950063
EX199810076,10/22/98 0:00,Lithographic press,Townsend Communications,7007 ne parvin rd,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,11/22/98 0:00,856,31,NA,NA,AP0000470045
EX199811050,11/5/98 0:00,"Rock Crushing, Quarry",Hunt Midwest Mining - Stamper,14457 interurban rd,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,12/5/98 0:00,854,30,NA,NA,APA001652403
EX199811073,11/9/98 0:00,New Web Press,Quebecor Printing/Eagle Inc,4515 e. 75th terrace,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/9/98 0:00,862,30,NA,NA,AP0000950044
EX199903170,11/23/98 0:00,Auto Shredding,Galmet Inc,3005 manchester,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,11/23/98 0:00,OP,0,11/22/03 0:00,NA,APB000950115
EX199812003,11/30/98 0:00,Plastic Packaging,Packaging Resources Inc,3601 bennington,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/30/98 0:00,864,30,NA,NA,AP0000952185
EX199812004,11/30/98 0:00,Asphalt Production,Lear Corporation Asphalt,8485 prospect,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/30/98 0:00,852,30,NA,NA,APB000952029
EX199812069,11/30/98 0:00,VOC limits,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,"AP:  Closed out, per policy",AP: Applicability Determination Request,12/16/98 0:00,NA,16,NA,NA,AP0000470019
EX199812039,12/10/98 0:00,Hot mix asphalt,Superior Asphalt Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,1/9/99 0:00,863,30,NA,NA,AP0000952052
EX199901059,1/12/99 0:00,"Dust Control Equip. $11,847",GeoBond International,3883 e 75th terrace,Kansas City,Jackson,AP:  Sales Tax Completed,AP: Sales Tax Exemption Requests,3/18/99 0:00,NA,65,NA,NA,AP0199901059
EX199903181,1/23/99 0:00,Dry Cleaners,Crossgate Cleaners,11718 blue ridge blvd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,1/23/99 0:00,OP,0,1/22/04 0:00,NA,AP0000952122
EX199903130,3/26/99 0:00,Can filling and crushing,Faultless Starch/BonAmi Company,1025 w 8th street,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,4/25/99 0:00,847-A,30,NA,NA,AP0000952094
EX199903134,3/26/99 0:00,New turbines & duct burner,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/20/99 0:00,NA,147,NA,NA,AP0000950022
EX199901082,1/28/99 0:00,Amend start-up proceedures,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,2/28/99 0:00,667-B,31,NA,NA,AP0000950022
